,listing_id,num_rooms,square_meters,renovation,ceiling_height,garbage_chute,house_size,flat_floor,type_of_building,price_per_month,deposit,utility_bills,rental_period,prepayment,metro,balcony_count,loggia_count,combined_bathroom_count,separated_bathroom_count,windows_street,windows_yard,kids_allowded,pets_allowded,is_dishwasher,is_internet,is_air_conditioner,is_bathtub,is_shower,is_tv,is_furniture_in_kitchen,is_washing_machine,is_furniture_in_rooms,is_fridge,is_phone,passenger_elevator_capacity,cargo_elevator_capacity,square_meters_rounded,parking_mult_lev,roof_parking,ground_parking,parking_unknown,parking_open,undergr_parking
1302,274463403,1.0,32.0,2,2.64,1,9,6,0.3552198874087286,38000.0,38000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,30.0,0,0,1,0,0,0
1303,274587525,1.0,37.0,3,2.64,0,5,5,0.3552198874087286,38000.0,38000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,35.0,0,0,0,1,0,0
1304,269084066,1.0,32.0,3,2.64,1,9,4,0.3552198874087286,39000.0,39000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,30.0,0,0,0,1,0,0
1305,266268915,1.0,42.0,2,2.9,1,16,8,0.3552198874087286,39000.0,39000.0,0.0,0,1.0,0.009586979544061089,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
1306,274858035,2.0,38.0,4,2.5,0,9,6,0.09018449361797001,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,40.0,0,0,0,1,0,0
1307,274255446,1.0,35.0,4,2.5,0,16,11,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,35.0,0,0,0,1,0,0
1308,274335677,2.0,39.0,4,2.5,0,9,5,0.09018449361797001,40000.0,40000.0,0.0,0,1.0,0.004347583746725377,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,40.0,0,0,0,1,0,0
1309,274356915,1.0,37.0,4,2.6,0,12,3,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,0,35.0,0,0,0,1,0,0
1310,274976260,1.0,40.0,2,2.64,1,18,6,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,2,0,40.0,0,0,1,0,0,0
1311,274720651,1.0,30.0,2,2.64,1,9,2,0.09018449361797001,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,30.0,0,0,1,0,0,0
1312,272282566,2.0,38.0,4,2.64,0,12,3,0.19240844991917952,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,40.0,0,0,0,1,0,0
1313,274738640,2.0,45.0,3,2.64,0,5,2,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,45.0,0,0,0,1,0,0
1314,260744683,2.0,42.0,2,2.64,1,9,1,0.09018449361797001,40000.0,38000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,40.0,0,0,0,1,0,0
1315,274855613,1.0,41.0,3,2.64,1,18,16,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
1316,273876700,2.0,45.0,3,2.64,0,5,3,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
1317,273162232,2.0,44.0,3,2.64,0,5,4,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
1318,274058495,2.0,45.0,2,2.64,0,5,3,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
1319,274502679,2.0,39.0,2,2.64,1,12,11,0.3552198874087286,42000.0,42000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,40.0,0,0,0,0,1,0
1320,274657727,2.0,56.0,3,2.64,0,5,1,0.3552198874087286,42000.0,42000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,55.0,0,0,1,0,0,0
1321,273016537,2.0,40.0,4,2.5,0,9,5,0.09018449361797001,43000.0,43000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,40.0,0,0,0,1,0,0
1322,274891756,3.0,56.0,3,2.64,0,9,8,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.009586979544061089,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,55.0,0,0,0,0,1,0
1323,272941678,1.0,42.0,3,2.9,1,14,13,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
1324,274529874,2.0,46.0,2,2.64,0,5,5,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,45.0,0,0,1,0,0,0
1325,264532998,2.0,45.0,3,2.64,0,5,2,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.009586979544061089,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
1326,274730488,2.0,47.0,3,2.64,1,12,4,0.09018449361797001,45000.0,45000.0,0.0,0,1.0,0.0031770804302993145,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,2,0,45.0,0,0,0,1,0,0
1327,274471771,2.0,51.4,3,2.64,1,17,10,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,2,0,50.0,0,0,0,1,0,0
1328,274828107,1.0,60.0,3,2.64,1,24,8,0.13204392174349255,45000.0,45000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,3,0,60.0,0,0,0,1,0,0
1329,273903533,3.0,54.0,4,2.6,0,5,3,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,55.0,0,0,0,1,0,0
1330,274925399,2.0,34.0,4,2.64,0,5,5,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,35.0,0,0,0,1,0,0
1331,259398568,2.0,50.0,3,2.7,1,12,4,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.0064098991137617745,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,2,0,50.0,0,0,1,0,0,0
1332,274659984,2.0,34.0,2,2.64,0,5,5,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,35.0,0,0,0,1,0,0
1333,273333741,2.0,38.0,2,2.64,1,9,1,0.09018449361797001,50000.0,50000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,40.0,0,0,0,1,0,0
1334,274761321,2.0,52.0,2,2.9,1,9,8,0.3552198874087286,52000.0,45000.0,0.0,0,1.0,0.009586979544061089,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,50.0,0,0,0,1,0,0
1335,274656257,1.0,40.0,4,3.0,0,15,14,0.17852962488155621,55000.0,55000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,2,2,40.0,0,0,1,0,0,0
1336,274985501,2.0,45.0,4,2.7,0,5,3,0.3552198874087286,55000.0,55000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,45.0,0,0,0,1,0,0
1337,274552740,2.0,60.0,2,2.64,1,17,17,0.13204392174349255,55000.0,55000.0,0.0,0,1.0,0.009586979544061089,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,60.0,0,0,1,0,0,0
1338,274929904,2.0,58.0,2,2.64,0,16,12,0.09018449361797001,55000.0,55000.0,0.0,0,1.0,0.0031770804302993145,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,2,1,60.0,0,0,1,0,0,0
1339,274528299,1.0,50.0,2,2.64,1,23,4,0.3552198874087286,55000.0,50000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,3,1,50.0,0,0,0,1,0,0
1340,274250798,2.0,51.0,2,2.64,1,14,2,0.13204392174349255,55000.0,55000.0,0.0,0,1.0,0.009586979544061089,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,50.0,0,0,1,0,0,0
1341,274785436,2.0,67.0,2,2.64,1,18,4,0.3552198874087286,55000.0,55000.0,0.0,0,1.0,0.009586979544061089,2,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,0,65.0,0,0,0,1,0,0
1342,274620180,2.0,68.0,3,2.64,1,14,7,0.17852962488155621,55000.0,55000.0,0.0,0,1.0,0.009586979544061089,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,70.0,0,0,1,0,0,0
1343,274732098,2.0,75.0,2,2.64,1,9,4,0.3552198874087286,58000.0,58000.0,0.0,0,1.0,0.009586979544061089,0,1,0,2,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,75.0,0,0,1,0,0,0
1344,266651055,4.0,68.0,3,2.64,1,9,5,0.3552198874087286,58000.0,58000.0,0.0,0,1.0,0.0046820132657042525,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,70.0,0,0,0,1,0,0
1345,274983365,2.0,70.0,3,2.64,1,14,13,0.3552198874087286,60000.0,60000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,0,70.0,0,0,0,1,0,0
1346,259224781,2.0,72.0,2,2.64,1,14,7,0.3552198874087286,60000.0,60000.0,0.0,0,1.0,0.009586979544061089,2,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,2,0,70.0,0,0,0,1,0,0
1347,273893343,2.0,70.0,2,2.64,1,14,4,0.17852962488155621,60000.0,60000.0,0.0,0,1.0,0.009586979544061089,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,2,0,70.0,0,0,0,1,0,0
1348,274945754,2.0,65.0,2,2.64,1,12,5,0.3552198874087286,60000.0,60000.0,0.0,0,1.0,0.009586979544061089,0,2,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,65.0,0,0,1,0,0,0
1349,274011951,2.0,74.0,4,2.8,0,18,4,0.3552198874087286,65000.0,65000.0,0.0,0,1.0,0.009586979544061089,0,2,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,75.0,0,0,0,1,0,0
1350,274704113,2.0,72.0,4,2.8,0,9,5,0.3552198874087286,65000.0,65000.0,0.0,0,1.0,0.009586979544061089,0,2,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,70.0,0,0,0,1,0,0
1351,261972475,2.0,74.0,2,2.64,1,18,10,0.19240844991917952,65000.0,65000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,2,0,75.0,0,0,0,1,0,0
1352,264891052,3.0,100.0,2,2.64,0,18,16,0.3552198874087286,80000.0,80000.0,0.0,0,1.0,0.003790201215093919,0,2,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,100.0,0,0,0,0,0,1
1353,274379706,3.0,92.0,4,2.8,0,9,9,0.3552198874087286,80000.0,80000.0,0.0,0,1.0,0.009586979544061089,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,90.0,0,0,0,1,0,0
1354,258453147,3.0,100.0,2,2.64,1,18,10,0.040633186555933336,90000.0,90000.0,0.0,0,1.0,0.009586979544061089,0,0,0,2,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,100.0,0,0,0,0,0,1
1355,274595822,3.0,94.0,4,2.64,0,17,10,0.040633186555933336,90000.0,90000.0,0.0,0,1.0,0.009586979544061089,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,95.0,0,0,0,0,0,1
1356,254196236,4.0,162.4,1,2.75,1,24,18,0.19240844991917952,200000.0,200000.0,0.0,0,1.0,0.009586979544061089,0,1,2,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,0,160.0,0,0,0,0,0,1
1357,249819541,1.0,13.0,3,2.64,0,5,1,0.19240844991917952,23000.0,23000.0,0.0,0,1.0,0.0031770804302993145,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,15.0,0,0,1,0,0,0
1358,271778006,1.0,15.0,3,2.7,1,5,3,0.19240844991917952,25000.0,25000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,15.0,0,0,1,0,0,0
1360,265928914,1.0,35.0,3,2.64,1,9,5,0.09018449361797001,26000.0,26000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
1361,271632200,1.0,32.0,3,2.64,0,5,3,0.09018449361797001,26000.0,26000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,30.0,0,0,1,0,0,0
1362,274737283,1.0,35.0,3,2.64,1,9,5,0.09018449361797001,27000.0,27000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,35.0,0,0,1,0,0,0
1363,274609240,1.0,35.0,3,2.64,0,5,3,0.3552198874087286,28000.0,28000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,35.0,0,0,0,1,0,0
1364,274824814,1.0,26.0,2,2.64,0,17,1,0.3552198874087286,28000.0,28000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,25.0,0,0,0,1,0,0
1365,260092825,1.0,35.0,3,2.64,1,9,4,0.09018449361797001,29000.0,29000.0,0.0,0,1.0,0.009586979544061089,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,35.0,0,0,0,1,0,0
1366,273625608,1.0,32.0,3,2.7,0,5,4,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.004347583746725377,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,30.0,0,0,0,1,0,0
1367,244112931,1.0,37.0,3,2.64,1,17,9,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.0031770804302993145,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,2,0,35.0,0,0,0,1,0,0
1368,274917734,1.0,32.0,3,2.64,0,5,1,0.13204392174349255,30000.0,30000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,30.0,0,0,0,1,0,0
1369,219961188,1.0,40.0,2,2.78,1,24,10,0.3552198874087286,30000.0,30000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,40.0,0,0,1,0,0,0
1370,274873108,1.0,32.0,3,2.64,0,5,3,0.13204392174349255,30000.0,30000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,30.0,0,0,0,1,0,0
1371,273799961,1.0,20.0,3,2.64,0,5,2,0.13204392174349255,30000.0,30000.0,0.0,0,1.0,0.004347583746725377,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,20.0,0,0,0,1,0,0
1372,274705048,1.0,42.0,3,2.64,1,24,6,0.3552198874087286,32000.0,32000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,4,0,40.0,0,0,0,1,0,0
1373,274668159,2.0,39.0,3,2.64,1,12,4,0.3552198874087286,32000.0,15000.0,0.0,0,1.0,0.009586979544061089,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
1374,262960831,1.0,35.0,3,2.64,0,5,2,0.13204392174349255,32000.0,35000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,35.0,0,0,0,1,0,0
1375,268458385,1.0,31.0,3,2.64,1,9,7,0.09018449361797001,32000.0,32000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,30.0,0,0,0,1,0,0
1376,274668499,2.0,42.0,3,2.64,0,5,4,0.3552198874087286,32000.0,32000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,40.0,0,0,0,1,0,0
1377,273256861,2.0,46.0,3,2.64,0,9,2,0.13204392174349255,32000.0,30000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
1378,274339000,1.0,45.0,3,2.64,1,24,6,0.3552198874087286,33000.0,33000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,4,1,45.0,0,0,1,0,0,0
1379,274998227,1.0,34.0,2,2.64,1,9,3,0.13204392174349255,33000.0,33000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
1380,271860899,2.0,45.6,3,2.6,0,5,3,0.3552198874087286,34000.0,34000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,45.0,0,0,0,1,0,0
1381,274541428,1.0,35.0,3,2.64,1,12,10,0.3552198874087286,34000.0,34000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,2,0,35.0,0,0,1,0,0,0
1382,274142470,2.0,33.0,3,2.64,0,5,1,0.09018449361797001,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,35.0,0,0,0,1,0,0
1383,271429285,1.0,22.0,2,2.64,0,5,1,0.09018449361797001,35000.0,35000.0,0.0,0,1.0,0.004347583746725377,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,20.0,0,0,0,1,0,0
1384,274579267,1.0,42.0,3,2.64,1,24,6,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,2,2,40.0,0,0,0,1,0,0
1385,241821102,1.0,39.0,2,2.64,1,14,7,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,2,0,40.0,0,0,0,1,0,0
1386,274675179,2.0,47.0,3,2.64,0,5,5,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,45.0,0,0,1,0,0,0
1387,258157350,1.0,39.0,3,2.64,1,12,8,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,2,0,40.0,0,0,0,1,0,0
1388,266156583,2.0,45.0,3,2.64,0,5,1,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,45.0,0,0,1,0,0,0
1389,274924485,1.0,36.7,3,2.64,1,9,4,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
1390,260998226,1.0,56.0,3,2.64,1,24,6,0.13204392174349255,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,3,2,55.0,0,0,0,0,0,1
1391,177556024,2.0,40.0,3,2.64,1,9,2,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,40.0,0,0,0,1,0,0
1392,261107077,1.0,37.0,2,2.64,1,9,4,0.3552198874087286,35000.0,35000.0,0.0,0,1.0,0.0046820132657042525,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,35.0,0,0,0,1,0,0
1393,273926621,2.0,36.6,0,2.5,0,9,5,0.3552198874087286,37000.0,37000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,35.0,0,0,0,1,0,0
1395,274463435,1.0,37.0,3,2.64,1,16,15,0.19240844991917952,37000.0,37000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,35.0,0,0,1,0,0,0
1396,273326545,2.0,45.0,3,2.48,0,5,3,0.3552198874087286,37000.0,37000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
1397,267017056,1.0,41.0,3,2.64,0,14,10,0.13204392174349255,38000.0,38000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,40.0,0,0,0,1,0,0
1398,274233909,2.0,45.0,3,2.64,1,9,5,0.09018449361797001,38000.0,38000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,45.0,0,0,0,1,0,0
1399,274697333,2.0,45.0,3,2.64,0,5,5,0.09018449361797001,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
1400,262701098,2.0,38.0,3,2.64,1,9,3,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.0,0,0,0,1,0,0
1401,274766699,2.0,44.5,3,2.64,1,9,3,0.3552198874087286,40000.0,40000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,45.0,0,0,1,0,0,0
1402,271451843,2.0,40.0,3,2.64,0,5,5,0.3552198874087286,40000.0,40000.0,0.0,1,1.0,0.009586979544061089,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,40.0,0,0,1,0,0,0
1403,273107451,2.0,45.0,2,2.64,0,5,3,0.3552198874087286,42000.0,42000.0,0.0,0,1.0,0.004347583746725377,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,45.0,0,0,0,1,0,0
1404,274826896,2.0,62.0,3,2.64,1,17,15,0.3552198874087286,45000.0,45000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,2,0,60.0,0,0,1,0,0,0
1405,193806110,2.0,44.5,2,2.64,1,9,8,0.09018449361797001,45000.0,45000.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,45.0,0,0,1,0,0,0
1406,266969229,3.0,60.0,3,2.64,1,9,8,0.19240844991917952,45000.0,45000.0,0.0,0,1.0,0.0046820132657042525,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,60.0,0,0,0,1,0,0
1408,274681466,2.0,58.0,2,2.64,1,17,12,0.3552198874087286,48000.0,48000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2,1,60.0,0,0,1,0,0,0
1409,260853800,2.0,55.0,3,2.64,1,22,17,0.13204392174349255,48000.0,48000.0,0.0,0,1.0,0.009586979544061089,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,55.0,0,0,0,1,0,0
1410,273825447,2.0,50.0,3,2.65,1,14,2,0.19240844991917952,48000.0,48000.0,0.0,0,1.0,0.009586979544061089,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,50.0,0,0,1,0,0,0
1411,274993966,3.0,63.0,3,2.64,0,5,2,0.13204392174349255,49999.0,49999.0,0.0,0,1.0,0.009586979544061089,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,65.0,0,0,0,1,0,0
1412,274904840,1.0,58.0,2,2.64,1,17,13,0.17852962488155621,50000.0,50000.0,0.0,0,1.0,0.009586979544061089,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,2,0,60.0,0,0,0,1,0,0
1413,274897103,3.0,60.0,2,2.64,1,18,6,0.3552198874087286,50000.0,22500.0,0.0,0,1.0,0.009586979544061089,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,2,0,60.0,0,0,0,1,0,0
1414,274538930,2.0,54.0,2,2.64,0,12,10,0.13204392174349255,50000.0,50000.0,0.0,0,1.0,0.0064098991137617745,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,55.0,0,0,0,1,0,0
1415,271656833,3.0,54.7,3,2.64,0,5,3,0.3552198874087286,50000.0,50000.0,0.0,0,1.0,0.009586979544061089,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,55.0,0,0,0,1,0,0
